Unnamed: 0,Datetime1,DAYTON_MW,Datetime
1932,17,34.0,2022-03-25 12:00:00
4925,20,13.117,2022-07-28 05:00:00
5993,13,15.567,2022-09-10 17:00:00
6026,22,9.24,2022-09-12 02:00:00
5700,3,26.25,2022-08-29 12:00:00
6625,21,26.633,2022-10-07 01:00:00
3055,14,12.9,2022-05-11 07:00:00
5695,22,26.24,2022-08-29 07:00:00
5682,9,25.743,2022-08-28 18:00:00
4427,20,21.7,2022-07-07 11:00:00
2685,2,29.467,2022-04-25 21:00:00
3428,3,24.433,2022-05-26 20:00:00
58,11,23.75,2022-01-06 10:00:00
76,5,22.8,2022-01-07 04:00:00
796,7,15.0,2022-02-06 04:00:00
2416,21,17.8,2022-04-14 16:00:00
3700,1,26.7,2022-06-07 04:00:00
5201,8,23.62,2022-08-08 17:00:00
785,20,8.5,2022-02-05 17:00:00
5566,13,25.633,2022-08-23 22:00:00
6497,13,12.45,2022-10-01 17:00:00
3158,21,27.867,2022-05-15 14:00:00
3106,17,32.433,2022-05-13 10:00:00
3698,23,26.7,2022-06-07 02:00:00
2217,14,32.967,2022-04-06 09:00:00
4210,19,8.7,2022-06-28 10:00:00
5935,3,27.68,2022-09-08 07:00:00
4810,19,19.95,2022-07-23 10:00:00
5471,14,25.08,2022-08-19 23:00:00
5238,21,24.7,2022-08-10 06:00:00
5143,22,10.02,2022-08-06 07:00:00
910,1,24.45,2022-02-10 22:00:00
2172,17,19.867,2022-04-04 12:00:00
1850,5,27.25,2022-03-22 02:00:00
2309,10,13.033,2022-04-10 05:00:00
6288,20,26.683,2022-09-23 00:00:00
1257,12,25.6,2022-02-25 09:00:00
2495,4,27.6,2022-04-17 23:00:00
5893,9,26.029,2022-09-06 13:00:00
4264,1,23.3,2022-06-30 16:00:00
1178,5,22.1,2022-02-22 02:00:00
5062,13,25.867,2022-08-02 22:00:00
5451,18,27.2,2022-08-19 03:00:00
442,11,12.25,2022-01-22 10:00:00
1399,10,22.333,2022-03-03 07:00:00
6480,20,27.167,2022-10-01 00:00:00
3718,10,14.9,2022-06-07 22:00:00
3757,1,26.1,2022-06-09 13:00:00
4074,3,9.05,2022-06-22 18:00:00
6357,17,24.933,2022-09-25 21:00:00
1054,1,24.8,2022-02-16 22:00:00
3326,21,8.5,2022-05-22 14:00:00
3275,18,9.833,2022-05-20 11:00:00
5108,11,26.58,2022-08-04 20:00:00
6218,22,23.38,2022-09-20 02:00:00
1415,2,23.433,2022-03-03 23:00:00
2372,1,31.0,2022-04-12 20:00:00
4708,13,9.933,2022-07-19 04:00:00
5552,23,24.3,2022-08-23 08:00:00
5921,13,29.767,2022-09-07 17:00:00
3467,18,10.133,2022-05-28 11:00:00
4319,8,23.333,2022-07-02 23:00:00
4671,0,22.78,2022-07-17 15:00:00
1502,17,31.067,2022-03-07 14:00:00
5366,5,23.4,2022-08-15 14:00:00
5193,0,23.24,2022-08-08 09:00:00
5144,23,9.829,2022-08-06 08:00:00
2011,0,20.0,2022-03-28 19:00:00
5050,1,22.943,2022-08-02 10:00:00
5013,12,24.8,2022-07-31 21:00:00
5974,18,25.617,2022-09-09 22:00:00
6402,14,28.5,2022-09-27 18:00:00
5230,13,24.833,2022-08-09 22:00:00
3264,7,25.467,2022-05-20 00:00:00
5374,13,23.571,2022-08-15 22:00:00
5035,10,23.317,2022-08-01 19:00:00
6514,6,17.129,2022-10-02 10:00:00
4416,9,22.42,2022-07-07 00:00:00
6,6,19.8,2022-01-04 06:00:00
2980,11,12.767,2022-05-08 04:00:00
2487,20,12.167,2022-04-17 15:00:00
678,9,15.633,2022-02-01 06:00:00
1943,4,27.667,2022-03-25 23:00:00
4347,12,10.533,2022-07-04 03:00:00
6136,12,20.886,2022-09-16 16:00:00
5638,13,26.62,2022-08-26 22:00:00
5799,6,27.1,2022-09-02 15:00:00
4370,11,9.467,2022-07-05 02:00:00
2607,20,26.333,2022-04-22 15:00:00
6074,22,24.183,2022-09-14 02:00:00
4475,20,22.6,2022-07-09 11:00:00
6132,8,22.62,2022-09-16 12:00:00
3630,19,8.733,2022-06-04 06:00:00
1064,11,22.075,2022-02-17 08:00:00
2894,21,33.233,2022-05-04 14:00:00
4222,7,24.5,2022-06-28 22:00:00
4725,6,23.517,2022-07-19 21:00:00
2242,15,31.45,2022-04-07 10:00:00
1474,13,11.3,2022-03-06 10:00:00
4940,11,26.929,2022-07-28 20:00:00
1889,20,29.367,2022-03-23 17:00:00
4126,7,8.667,2022-06-24 22:00:00
1053,0,21.967,2022-02-16 21:00:00
2021,10,27.15,2022-03-29 05:00:00
5245,4,23.925,2022-08-10 13:00:00
4747,4,23.7,2022-07-20 19:00:00
2658,23,28.767,2022-04-24 18:00:00
2467,0,27.65,2022-04-16 19:00:00
5286,21,25.583,2022-08-12 06:00:00
1130,5,21.1,2022-02-20 02:00:00
1461,0,24.467,2022-03-05 21:00:00
5220,3,23.714,2022-08-09 12:00:00
6034,6,8.517,2022-09-12 10:00:00
3365,12,28.933,2022-05-24 05:00:00
4606,7,24.133,2022-07-14 22:00:00
4028,5,25.0,2022-06-20 20:00:00
3350,21,8.5,2022-05-23 14:00:00
2968,23,7.9,2022-05-07 16:00:00
222,7,17.733,2022-01-13 06:00:00
6179,7,22.871,2022-09-18 11:00:00
48,1,26.5,2022-01-06 00:00:00
573,0,23.033,2022-01-27 21:00:00
1236,15,29.2,2022-02-24 12:00:00
5070,21,10.983,2022-08-03 06:00:00
3033,16,36.167,2022-05-10 09:00:00
6466,6,24.2,2022-09-30 10:00:00
5987,7,21.0,2022-09-10 11:00:00
2282,7,18.8,2022-04-09 02:00:00
4509,6,22.5,2022-07-10 21:00:00
267,4,20.833,2022-01-15 03:00:00
1104,3,23.9,2022-02-19 00:00:00
2305,6,27.033,2022-04-10 01:00:00
5244,3,24.0,2022-08-10 12:00:00
1935,20,31.1,2022-03-25 15:00:00
386,3,20.0,2022-01-20 02:00:00
1701,0,26.05,2022-03-15 21:00:00
1628,23,11.8,2022-03-12 20:00:00
4643,20,13.4,2022-07-16 11:00:00
2714,7,9.95,2022-04-27 02:00:00
4078,7,8.967,2022-06-22 22:00:00
6322,6,25.767,2022-09-24 10:00:00
5829,12,26.567,2022-09-03 21:00:00
1563,6,25.1,2022-03-10 03:00:00
2760,5,27.6,2022-04-29 00:00:00
3189,4,26.2,2022-05-16 21:00:00
5658,9,24.54,2022-08-27 18:00:00
209,18,24.35,2022-01-12 17:00:00
909,0,22.8,2022-02-10 21:00:00
1289,20,26.45,2022-02-26 17:00:00
5455,22,25.75,2022-08-19 07:00:00
1866,21,33.35,2022-03-22 18:00:00
1842,21,30.8,2022-03-21 18:00:00
2497,6,21.133,2022-04-18 01:00:00
5458,1,25.05,2022-08-19 10:00:00
104,9,7.45,2022-01-08 08:00:00
958,1,21.4,2022-02-12 22:00:00
1793,20,31.533,2022-03-19 17:00:00
2088,5,26.85,2022-04-01 00:00:00
2702,19,35.0,2022-04-26 14:00:00
331,20,23.2,2022-01-17 19:00:00
4110,15,11.333,2022-06-24 06:00:00
4830,15,24.767,2022-07-24 06:00:00
3706,7,26.133,2022-06-07 10:00:00
2459,16,33.633,2022-04-16 11:00:00
1774,1,26.567,2022-03-18 22:00:00
4988,11,25.583,2022-07-30 20:00:00
4127,8,8.6,2022-06-24 23:00:00
4343,8,10.1,2022-07-03 23:00:00
5750,5,26.167,2022-08-31 14:00:00
5411,2,24.24,2022-08-17 11:00:00
5102,5,25.1,2022-08-04 14:00:00
6359,19,24.283,2022-09-25 23:00:00
2897,0,31.2,2022-05-04 17:00:00
5398,13,24.083,2022-08-16 22:00:00
1710,9,22.45,2022-03-16 06:00:00
5090,17,10.48,2022-08-04 02:00:00
2478,11,13.267,2022-04-17 06:00:00
6472,12,27.24,2022-09-30 16:00:00
1366,1,25.2,2022-03-01 22:00:00
173,6,21.867,2022-01-11 05:00:00
858,21,24.367,2022-02-08 18:00:00
4898,17,11.133,2022-07-27 02:00:00
4909,4,25.25,2022-07-27 13:00:00
3321,16,12.05,2022-05-22 09:00:00
4814,23,32.433,2022-07-23 14:00:00
5810,17,27.483,2022-09-03 02:00:00
4162,19,8.233,2022-06-26 10:00:00
6628,0,26.133,2022-10-07 04:00:00
1952,13,30.4,2022-03-26 08:00:00
3311,6,15.533,2022-05-21 23:00:00
3956,5,28.0,2022-06-17 20:00:00
3827,20,25.8,2022-06-12 11:00:00
4121,2,9.167,2022-06-24 17:00:00
2036,1,29.467,2022-03-29 20:00:00
5224,7,24.083,2022-08-09 16:00:00
5960,4,27.25,2022-09-09 08:00:00
4888,7,24.5,2022-07-26 16:00:00
3403,2,25.425,2022-05-25 19:00:00
18,19,19.667,2022-01-04 18:00:00
5027,2,23.25,2022-08-01 11:00:00
0,0,20.867,2022-01-04 00:00:00
2174,19,10.6,2022-04-04 14:00:00
1356,15,30.7,2022-03-01 12:00:00
4958,5,25.486,2022-07-29 14:00:00
4730,11,23.2,2022-07-20 02:00:00
2826,1,20.567,2022-05-01 18:00:00
3901,22,8.8,2022-06-15 13:00:00
396,13,10.4,2022-01-20 12:00:00
5009,8,24.083,2022-07-31 17:00:00
3112,23,27.45,2022-05-13 16:00:00
182,15,24.133,2022-01-11 14:00:00
5271,6,23.4,2022-08-11 15:00:00
1812,15,14.3,2022-03-20 12:00:00
5020,19,8.917,2022-08-01 04:00:00
5896,12,27.3,2022-09-06 16:00:00
816,3,19.9,2022-02-07 00:00:00
1572,15,27.75,2022-03-10 12:00:00
5856,15,28.633,2022-09-05 00:00:00
1800,3,27.267,2022-03-20 00:00:00
2280,5,27.533,2022-04-09 00:00:00
2429,10,18.15,2022-04-15 05:00:00
5273,8,23.567,2022-08-11 17:00:00
4449,18,20.083,2022-07-08 09:00:00
5039,14,26.02,2022-08-01 23:00:00
4058,11,10.533,2022-06-22 02:00:00
5751,6,26.083,2022-08-31 15:00:00
4421,14,22.286,2022-07-07 05:00:00
1830,9,26.2,2022-03-21 06:00:00
4092,21,9.85,2022-06-23 12:00:00
5526,21,21.75,2022-08-22 06:00:00
4660,13,9.6,2022-07-17 04:00:00
5199,6,24.35,2022-08-08 15:00:00
554,3,17.8,2022-01-27 02:00:00
1159,10,21.975,2022-02-21 07:00:00
1213,16,30.533,2022-02-23 13:00:00
3871,16,19.567,2022-06-14 07:00:00
1325,8,20.8,2022-02-28 05:00:00
6387,23,24.92,2022-09-27 03:00:00
997,16,25.5,2022-02-14 13:00:00
700,7,20.1,2022-02-02 04:00:00
2700,17,35.5,2022-04-26 12:00:00
4774,7,24.0,2022-07-21 22:00:00
1847,2,28.167,2022-03-21 23:00:00
4894,13,25.625,2022-07-26 22:00:00
2796,19,7.95,2022-04-30 12:00:00
1455,18,28.9,2022-03-05 15:00:00
5863,3,26.8,2022-09-05 07:00:00
3660,9,9.233,2022-06-05 12:00:00
4618,19,24.3,2022-07-15 10:00:00
866,5,19.367,2022-02-09 02:00:00
5095,22,10.1,2022-08-04 07:00:00
1644,15,28.0,2022-03-13 12:00:00
2140,9,24.733,2022-04-03 04:00:00
4502,23,22.2,2022-07-10 14:00:00
4928,23,10.617,2022-07-28 08:00:00
5381,20,23.3,2022-08-16 05:00:00
1490,5,25.2,2022-03-07 02:00:00
3820,13,25.033,2022-06-12 04:00:00
729,12,7.7,2022-02-03 09:00:00
4414,7,23.35,2022-07-06 22:00:00
779,14,10.15,2022-02-05 11:00:00
2620,9,9.533,2022-04-23 04:00:00
1936,21,30.1,2022-03-25 16:00:00
3887,8,10.2,2022-06-14 23:00:00
3333,4,26.15,2022-05-22 21:00:00
1110,9,20.733,2022-02-19 06:00:00
5414,5,24.48,2022-08-17 14:00:00
5957,1,27.117,2022-09-09 05:00:00
2998,5,24.8,2022-05-08 22:00:00
2394,23,29.0,2022-04-13 18:00:00
1185,12,25.933,2022-02-22 09:00:00
2007,20,14.533,2022-03-28 15:00:00
193,2,21.075,2022-01-12 01:00:00
1515,6,23.5,2022-03-08 03:00:00
5327,14,24.9,2022-08-13 23:00:00
578,5,17.5,2022-01-28 02:00:00
2123,16,30.6,2022-04-02 11:00:00
1429,16,29.733,2022-03-04 13:00:00
771,6,31.1,2022-02-05 03:00:00
2587,0,26.633,2022-04-21 19:00:00
2395,0,28.5,2022-04-13 19:00:00
6610,6,25.4,2022-10-06 10:00:00
1846,1,28.4,2022-03-21 22:00:00
131,12,9.633,2022-01-09 11:00:00
178,11,22.767,2022-01-11 10:00:00
5952,20,15.3,2022-09-09 00:00:00
1811,14,13.833,2022-03-20 11:00:00
6246,2,22.6,2022-09-21 06:00:00
2580,17,26.567,2022-04-21 12:00:00
4295,8,10.15,2022-07-01 23:00:00
4412,5,23.6,2022-07-06 20:00:00
2652,17,33.933,2022-04-24 12:00:00
5802,9,25.42,2022-09-02 18:00:00
2073,14,31.3,2022-03-31 09:00:00
658,13,6.433,2022-01-31 10:00:00
1896,3,26.467,2022-03-24 00:00:00
4899,18,10.3,2022-07-27 03:00:00
2606,19,23.4,2022-04-22 14:00:00
2221,18,33.967,2022-04-06 13:00:00
6623,19,27.083,2022-10-06 23:00:00
2379,8,27.65,2022-04-13 03:00:00
1447,10,8.467,2022-03-05 07:00:00
5460,3,24.8,2022-08-19 12:00:00
342,7,19.5,2022-01-18 06:00:00
3372,19,31.6,2022-05-24 12:00:00
4284,21,24.467,2022-07-01 12:00:00
5872,12,27.55,2022-09-05 16:00:00
2527,12,30.533,2022-04-19 07:00:00
727,10,9.267,2022-02-03 07:00:00
6562,6,26.333,2022-10-04 10:00:00
976,19,24.3,2022-02-13 16:00:00
3580,1,21.667,2022-06-02 04:00:00
4625,2,24.5,2022-07-15 17:00:00
1928,11,27.933,2022-03-25 08:00:00
3516,9,26.2,2022-05-30 12:00:00
6415,3,24.7,2022-09-28 07:00:00
4338,3,24.333,2022-07-03 18:00:00
6498,14,12.68,2022-10-01 18:00:00
6405,17,26.333,2022-09-27 21:00:00
1299,6,23.1,2022-02-27 03:00:00
5798,5,27.1,2022-09-02 14:00:00
6122,22,24.717,2022-09-16 02:00:00
660,15,7.2,2022-01-31 12:00:00
1790,17,32.1,2022-03-19 14:00:00
1492,7,24.0,2022-03-07 04:00:00
4472,17,21.34,2022-07-09 08:00:00
493,14,9.05,2022-01-24 13:00:00
5827,10,25.357,2022-09-03 19:00:00
6001,21,11.117,2022-09-11 01:00:00
6116,16,23.1,2022-09-15 20:00:00
6193,21,23.72,2022-09-19 01:00:00
6138,14,21.783,2022-09-16 18:00:00
5648,23,25.08,2022-08-27 08:00:00
1085,8,19.9,2022-02-18 05:00:00
6292,0,25.75,2022-09-23 04:00:00
3792,12,29.267,2022-06-11 00:00:00
694,1,20.533,2022-02-01 22:00:00
1278,9,14.933,2022-02-26 06:00:00
3198,13,30.533,2022-05-17 06:00:00
4700,5,21.8,2022-07-18 20:00:00
1621,16,10.7,2022-03-12 13:00:00
2561,22,27.475,2022-04-20 17:00:00
5632,7,24.9,2022-08-26 16:00:00
4508,5,22.55,2022-07-10 20:00:00
67,20,15.6,2022-01-06 19:00:00
1731,6,22.433,2022-03-17 03:00:00
4498,19,23.4,2022-07-10 10:00:00
2269,18,21.533,2022-04-08 13:00:00
4689,18,9.75,2022-07-18 09:00:00
6029,1,8.711,2022-09-12 05:00:00
5251,10,21.757,2022-08-10 19:00:00
820,7,17.8,2022-02-07 04:00:00
1226,5,21.867,2022-02-24 02:00:00
1677,0,22.3,2022-03-14 21:00:00
5572,19,25.917,2022-08-24 04:00:00
2867,18,35.0,2022-05-03 11:00:00
3447,22,8.3,2022-05-27 15:00:00
4862,23,23.717,2022-07-25 14:00:00
2367,20,34.233,2022-04-12 15:00:00
5129,8,24.383,2022-08-05 17:00:00
4434,3,22.883,2022-07-07 18:00:00
2512,21,29.467,2022-04-18 16:00:00
5171,2,23.88,2022-08-07 11:00:00
2723,16,11.733,2022-04-27 11:00:00
5940,8,27.05,2022-09-08 12:00:00
6591,11,25.083,2022-10-05 15:00:00
6544,12,27.85,2022-10-03 16:00:00
1143,18,28.4,2022-02-20 15:00:00
397,14,10.233,2022-01-20 13:00:00
6143,19,22.275,2022-09-16 23:00:00
3910,7,20.067,2022-06-15 22:00:00
786,21,8.067,2022-02-05 18:00:00
5714,17,30.033,2022-08-30 02:00:00
4447,16,9.417,2022-07-08 07:00:00
1398,9,21.533,2022-03-03 06:00:00
1659,6,23.0,2022-03-14 03:00:00
4409,2,23.033,2022-07-06 17:00:00
4838,23,9.3,2022-07-24 14:00:00
3134,21,27.967,2022-05-14 14:00:00
3398,21,25.233,2022-05-25 14:00:00
2220,17,34.667,2022-04-06 12:00:00
979,22,22.2,2022-02-13 19:00:00
2331,8,15.533,2022-04-11 03:00:00
1298,5,23.55,2022-02-27 02:00:00
3979,4,25.45,2022-06-18 19:00:00
4387,4,24.4,2022-07-05 19:00:00
4955,2,26.333,2022-07-29 11:00:00
82,11,9.067,2022-01-07 10:00:00
4314,3,24.3,2022-07-02 18:00:00
4204,13,9.6,2022-06-28 04:00:00
6226,6,23.983,2022-09-20 10:00:00
4464,9,9.583,2022-07-09 00:00:00
5247,6,23.933,2022-08-10 15:00:00
5550,21,24.6,2022-08-23 06:00:00
2903,6,28.3,2022-05-04 23:00:00
423,16,9.8,2022-01-21 15:00:00
5771,2,27.44,2022-09-01 11:00:00
1904,11,11.95,2022-03-24 08:00:00
6045,17,9.167,2022-09-12 21:00:00
1530,21,29.333,2022-03-08 18:00:00
4724,5,24.04,2022-07-19 20:00:00
1565,8,21.9,2022-03-10 05:00:00
4927,22,9.017,2022-07-28 07:00:00
3618,15,29.95,2022-06-03 18:00:00
2749,18,10.633,2022-04-28 13:00:00
839,2,21.0,2022-02-07 23:00:00
500,21,13.5,2022-01-24 20:00:00
4856,17,25.3,2022-07-25 08:00:00
141,22,8.325,2022-01-09 21:00:00
5506,1,22.667,2022-08-21 10:00:00
2605,18,12.2,2022-04-22 13:00:00
5487,6,24.16,2022-08-20 15:00:00
1377,12,9.5,2022-03-02 09:00:00
5178,9,22.8,2022-08-07 18:00:00
6540,8,25.617,2022-10-03 12:00:00
2266,15,15.233,2022-04-08 10:00:00
3322,17,11.067,2022-05-22 10:00:00
5517,12,22.15,2022-08-21 21:00:00
1138,13,25.4,2022-02-20 10:00:00
2257,6,28.0,2022-04-08 01:00:00
5816,23,26.583,2022-09-03 08:00:00
844,7,18.3,2022-02-08 04:00:00
1787,14,16.0,2022-03-19 11:00:00
4303,16,23.5,2022-07-02 07:00:00
550,23,18.75,2022-01-26 22:00:00
5281,16,25.68,2022-08-12 01:00:00
459,4,21.333,2022-01-23 03:00:00
2019,8,26.375,2022-03-29 03:00:00
5112,15,29.32,2022-08-05 00:00:00
948,15,26.133,2022-02-12 12:00:00
3973,22,24.3,2022-06-18 13:00:00
3861,6,25.8,2022-06-13 21:00:00
532,5,19.1,2022-01-26 04:00:00
3262,5,26.367,2022-05-19 22:00:00
4411,4,23.467,2022-07-06 19:00:00
1829,8,26.025,2022-03-21 05:00:00
4970,17,24.467,2022-07-30 02:00:00
6131,7,23.433,2022-09-16 11:00:00
6327,11,24.8,2022-09-24 15:00:00
5058,9,10.4,2022-08-02 18:00:00
1602,21,20.633,2022-03-11 18:00:00
2238,11,20.0,2022-04-07 06:00:00
639,18,14.0,2022-01-30 15:00:00
6442,6,24.917,2022-09-29 10:00:00
967,10,20.35,2022-02-13 07:00:00
5631,6,24.92,2022-08-26 15:00:00
123,4,22.8,2022-01-09 03:00:00
1683,6,21.4,2022-03-15 03:00:00
2248,21,28.633,2022-04-07 16:00:00
4588,13,9.75,2022-07-14 04:00:00
5956,0,26.117,2022-09-09 04:00:00
1070,17,26.533,2022-02-17 14:00:00
155,12,17.8,2022-01-10 11:00:00
2295,20,28.6,2022-04-09 15:00:00
4229,14,24.367,2022-06-29 05:00:00
4516,13,11.875,2022-07-11 04:00:00
1089,12,23.7,2022-02-18 09:00:00
6444,8,24.617,2022-09-29 12:00:00
2319,20,29.833,2022-04-10 15:00:00
2940,19,33.867,2022-05-06 12:00:00
5636,11,25.667,2022-08-26 20:00:00
288,1,25.267,2022-01-16 00:00:00
930,21,23.867,2022-02-11 18:00:00
2909,12,11.933,2022-05-05 05:00:00
4270,7,24.625,2022-06-30 22:00:00
6210,14,24.683,2022-09-19 18:00:00
2884,11,30.45,2022-05-04 04:00:00
4368,9,9.233,2022-07-05 00:00:00
3975,0,24.2,2022-06-18 15:00:00
3247,14,28.767,2022-05-19 07:00:00
6407,19,25.4,2022-09-27 23:00:00
3000,7,9.533,2022-05-09 00:00:00
4941,12,27.66,2022-07-28 21:00:00
1337,20,15.267,2022-02-28 17:00:00
6578,22,25.267,2022-10-05 02:00:00
942,9,19.867,2022-02-12 06:00:00
2354,7,27.3,2022-04-12 02:00:00
5295,6,24.3,2022-08-12 15:00:00
5752,7,26.083,2022-08-31 16:00:00
6214,18,24.8,2022-09-19 22:00:00
1698,21,28.3,2022-03-15 18:00:00
6274,6,23.6,2022-09-22 10:00:00
4601,2,23.14,2022-07-14 17:00:00
6636,8,24.633,2022-10-07 12:00:00
5335,22,24.3,2022-08-14 07:00:00
4698,3,20.5,2022-07-18 18:00:00
6071,19,14.567,2022-09-13 23:00:00
985,4,20.533,2022-02-14 01:00:00
1821,0,28.7,2022-03-20 21:00:00
3844,13,26.833,2022-06-13 04:00:00
3908,5,25.5,2022-06-15 20:00:00
6366,2,24.717,2022-09-26 06:00:00
981,0,21.533,2022-02-13 21:00:00
6554,22,28.5,2022-10-04 02:00:00
4030,7,20.233,2022-06-20 22:00:00
6066,14,10.65,2022-09-13 18:00:00
6632,4,25.583,2022-10-07 08:00:00
5758,13,28.02,2022-08-31 22:00:00
5456,23,25.48,2022-08-19 08:00:00
1473,12,11.133,2022-03-06 09:00:00
6531,23,24.2,2022-10-03 03:00:00
5677,4,26.183,2022-08-28 13:00:00
5760,15,28.967,2022-09-01 00:00:00
2258,7,23.5,2022-04-08 02:00:00
5288,23,25.167,2022-08-12 08:00:00
1457,20,27.1,2022-03-05 17:00:00
3557,2,23.567,2022-06-01 05:00:00
1395,6,21.767,2022-03-03 03:00:00
264,1,24.833,2022-01-15 00:00:00
3548,17,10.667,2022-05-31 20:00:00
3547,16,10.975,2022-05-31 19:00:00
2748,17,11.867,2022-04-28 12:00:00
4144,1,8.867,2022-06-25 16:00:00
2692,9,11.7,2022-04-26 04:00:00
6083,7,24.12,2022-09-14 11:00:00
4776,9,24.2,2022-07-22 00:00:00
3978,3,25.3,2022-06-18 18:00:00
929,20,24.55,2022-02-11 17:00:00
4691,20,9.883,2022-07-18 11:00:00
3995,20,10.767,2022-06-19 11:00:00
2400,5,27.3,2022-04-14 00:00:00
2178,23,24.633,2022-04-04 18:00:00
4812,21,21.15,2022-07-23 12:00:00
3711,12,27.1,2022-06-07 15:00:00
246,7,19.667,2022-01-14 06:00:00
1594,13,10.333,2022-03-11 10:00:00
1758,9,24.033,2022-03-18 06:00:00
6488,4,24.967,2022-10-01 08:00:00
4490,11,21.34,2022-07-10 02:00:00
923,14,25.3,2022-02-11 11:00:00
4102,7,8.85,2022-06-23 22:00:00
4922,17,10.05,2022-07-28 02:00:00
268,5,19.9,2022-01-15 04:00:00
669,0,20.233,2022-01-31 21:00:00
3996,21,10.167,2022-06-19 12:00:00
5192,23,22.967,2022-08-08 08:00:00
1910,17,20.5,2022-03-24 14:00:00
5303,14,23.08,2022-08-12 23:00:00
4631,8,21.65,2022-07-15 23:00:00
1152,3,22.7,2022-02-21 00:00:00
6120,20,24.813,2022-09-16 00:00:00
5473,16,24.633,2022-08-20 01:00:00
6419,7,24.9,2022-09-28 11:00:00
5002,1,24.88,2022-07-31 10:00:00
2696,13,32.533,2022-04-26 08:00:00
2591,4,26.2,2022-04-21 23:00:00
5686,13,27.633,2022-08-28 22:00:00
1781,8,19.6,2022-03-19 05:00:00
2413,18,19.033,2022-04-14 13:00:00
3013,20,13.567,2022-05-09 13:00:00
5822,5,26.467,2022-09-03 14:00:00
2307,8,18.133,2022-04-10 03:00:00
3809,5,23.3,2022-06-11 17:00:00
3690,15,29.0,2022-06-06 18:00:00
687,18,25.8,2022-02-01 15:00:00
1915,22,27.2,2022-03-24 19:00:00
6273,5,23.7,2022-09-22 09:00:00
612,15,22.5,2022-01-29 12:00:00
6299,7,23.417,2022-09-23 11:00:00
3071,6,27.8,2022-05-11 23:00:00
6441,5,24.9,2022-09-29 09:00:00
3200,15,32.8,2022-05-17 08:00:00
2267,16,14.267,2022-04-08 11:00:00
6397,9,24.986,2022-09-27 13:00:00
2533,18,34.533,2022-04-19 13:00:00
39,16,9.333,2022-01-05 15:00:00
1898,5,26.2,2022-03-24 02:00:00
1649,20,26.25,2022-03-13 17:00:00
6354,14,26.15,2022-09-25 18:00:00
258,19,24.067,2022-01-14 18:00:00
2924,3,25.725,2022-05-05 20:00:00
2434,15,17.667,2022-04-15 10:00:00
847,10,19.567,2022-02-08 07:00:00
2822,21,7.067,2022-05-01 14:00:00
5938,6,26.983,2022-09-08 10:00:00
3339,10,10.0,2022-05-23 03:00:00
3525,18,31.533,2022-05-30 21:00:00
5653,4,25.029,2022-08-27 13:00:00
4602,3,23.683,2022-07-14 18:00:00
4309,22,22.567,2022-07-02 13:00:00
1233,12,25.2,2022-02-24 09:00:00
1127,2,22.0,2022-02-19 23:00:00
2285,10,12.2,2022-04-09 05:00:00
1967,4,27.5,2022-03-26 23:00:00
558,7,17.667,2022-01-27 06:00:00
904,19,12.267,2022-02-10 16:00:00
2614,3,26.7,2022-04-22 22:00:00
3143,6,26.8,2022-05-14 23:00:00
3668,17,11.033,2022-06-05 20:00:00
484,5,21.45,2022-01-24 04:00:00
2211,8,25.6,2022-04-06 03:00:00
1320,3,23.967,2022-02-28 00:00:00
4108,13,12.033,2022-06-24 04:00:00
2555,16,31.033,2022-04-20 11:00:00
7,7,19.5,2022-01-04 07:00:00
3657,22,27.567,2022-06-05 09:00:00
2315,16,14.267,2022-04-10 11:00:00
5647,22,25.233,2022-08-27 07:00:00
4870,7,24.12,2022-07-25 22:00:00
4967,14,25.483,2022-07-29 23:00:00
5853,12,26.95,2022-09-04 21:00:00
1450,13,25.933,2022-03-05 10:00:00
1201,4,23.1,2022-02-23 01:00:00
2426,7,26.233,2022-04-15 02:00:00
2648,13,17.767,2022-04-24 08:00:00
1814,17,32.933,2022-03-20 14:00:00
5457,0,25.217,2022-08-19 09:00:00
2726,19,11.3,2022-04-27 14:00:00
773,8,15.2,2022-02-05 05:00:00
2274,23,28.433,2022-04-08 18:00:00
1011,6,20.7,2022-02-15 03:00:00
6323,7,25.64,2022-09-24 11:00:00
3168,7,26.8,2022-05-16 00:00:00
1067,14,25.167,2022-02-17 11:00:00
1991,4,27.833,2022-03-27 23:00:00
1277,8,14.9,2022-02-26 05:00:00
1783,10,24.333,2022-03-19 07:00:00
4727,8,22.783,2022-07-19 23:00:00
446,15,9.1,2022-01-22 14:00:00
880,19,26.3,2022-02-09 16:00:00
4531,4,23.5,2022-07-11 19:00:00
3867,12,13.075,2022-06-14 03:00:00
5943,11,28.8,2022-09-08 15:00:00
2727,20,10.95,2022-04-27 15:00:00
3048,7,27.767,2022-05-11 00:00:00
5347,10,21.867,2022-08-14 19:00:00
781,16,10.133,2022-02-05 13:00:00
2651,16,32.767,2022-04-24 11:00:00
6479,19,26.6,2022-09-30 23:00:00
1749,0,26.233,2022-03-17 21:00:00
2126,19,30.8,2022-04-02 14:00:00
2260,9,12.367,2022-04-08 04:00:00
2791,14,10.7,2022-04-30 07:00:00
2423,4,26.8,2022-04-14 23:00:00
6510,2,25.82,2022-10-02 06:00:00
5746,1,26.467,2022-08-31 10:00:00
883,22,23.5,2022-02-09 19:00:00
5382,21,23.083,2022-08-16 06:00:00
1091,14,25.6,2022-02-18 11:00:00
