DAYTON_MW,hour,dayofweek,month,day,is_weekend,lag_1,lag_24,lag_168,rolling_mean_24,rolling_mean_168
22.733,12,5,7,2,1,22.933,24.467,8.267,21.896583333333336,15.748232142857143
22.567,13,5,7,2,1,22.733,24.833,8.25,21.824333333333332,15.834339285714288
22.3,14,5,7,2,1,22.567,24.967,8.333,21.729916666666668,15.919559523809525
22.767,15,5,7,2,1,22.3,25.0,8.967,21.618791666666667,16.00269642857143
23.5,16,5,7,2,1,22.767,25.067,8.867,21.525750000000002,16.08483928571429
23.967,17,5,7,2,1,23.5,25.067,8.867,21.460458333333335,16.171940476190475
24.3,18,5,7,2,1,23.967,25.0,8.9,21.414625,16.261821428571427
24.5,19,5,7,2,1,24.3,24.967,8.733,21.385458333333332,16.353488095238095
24.667,20,5,7,2,1,24.5,24.9,8.6,21.366,16.447339285714285
24.7,21,5,7,2,1,24.667,24.867,8.767,21.356291666666667,16.54297619047619
24.1,22,5,7,2,1,24.7,16.867,8.3,21.349333333333334,16.63781547619048
23.333,23,5,7,2,1,24.1,10.15,8.667,21.65070833333333,16.731863095238094
23.033,0,6,7,3,1,23.333,10.2,9.067,22.200000000000003,16.819160714285715
23.05,1,6,7,3,1,23.033,16.733,9.2,22.734708333333334,16.902291666666667
23.167,2,6,7,3,1,23.05,19.633,9.367,22.99791666666667,16.984732142857144
23.4,3,6,7,3,1,23.167,20.1,9.133,23.145166666666668,17.066875
23.7,4,6,7,3,1,23.4,20.733,9.333,23.282666666666668,17.15179761904762
24.067,5,6,7,3,1,23.7,22.1,9.2,23.406291666666664,17.237315476190478
24.167,6,6,7,3,1,24.067,23.067,9.033,23.488249999999997,17.32580952380952
23.933,7,6,7,3,1,24.167,23.5,8.733,23.53408333333333,17.415892857142858
23.7,8,6,7,3,1,23.933,23.567,8.7,23.552125,17.50636904761905
23.467,9,6,7,3,1,23.7,23.567,8.433,23.557666666666666,17.59565476190476
23.267,10,6,7,3,1,23.467,23.233,8.233,23.5535,17.685142857142857
23.067,11,6,7,3,1,23.267,22.933,8.0,23.554916666666667,17.774630952380953
22.9,12,6,7,3,1,23.067,22.733,8.133,23.5605,17.864315476190477
22.867,13,6,7,3,1,22.9,22.567,8.0,23.567458333333335,17.952214285714284
22.867,14,6,7,3,1,22.867,22.3,8.233,23.579958333333334,18.040708333333335
23.167,15,6,7,3,1,22.867,22.767,8.567,23.603583333333333,18.127815476190477
23.642,16,6,7,3,1,23.167,23.5,8.7,23.62025,18.21472023809524
24.1,17,6,7,3,1,23.642,23.967,8.7,23.626166666666666,18.303660714285712
24.333,18,6,7,3,1,24.1,24.3,8.633,23.631708333333332,18.39532738095238
24.5,19,6,7,3,1,24.333,24.5,8.8,23.633083333333335,18.48877976190476
24.6,20,6,7,3,1,24.5,24.667,8.733,23.633083333333335,18.582232142857144
24.633,21,6,7,3,1,24.6,24.7,8.8,23.630291666666665,18.67667857142857
14.567,22,6,7,3,1,24.633,24.1,8.433,23.627499999999998,18.77092261904762
10.1,23,6,7,3,1,14.567,23.333,8.2,23.23029166666667,18.807434523809523
10.3,0,0,7,4,0,10.1,23.033,8.533,22.678916666666666,18.81874404761905
10.2,1,0,7,4,0,10.3,23.05,8.667,22.148374999999998,18.829261904761907
10.167,2,0,7,4,0,10.2,23.167,8.667,21.612958333333335,18.838386904761904
10.533,3,0,7,4,0,10.167,23.4,9.05,21.071291666666667,18.847315476190477
10.6,4,0,7,4,0,10.533,23.7,9.1,20.535166666666665,18.856142857142856
10.4,5,0,7,4,0,10.6,24.067,8.767,19.989333333333335,18.86507142857143
10.2,6,0,7,4,0,10.4,24.167,8.167,19.419875,18.874791666666663
9.833,7,0,7,4,0,10.2,23.933,8.2,18.83791666666667,18.886892857142858
9.767,8,0,7,4,0,9.833,23.7,8.167,18.25041666666667,18.8966130952381
9.733,9,0,7,4,0,9.767,23.467,8.1,17.669875,18.906136904761905
9.367,10,0,7,4,0,9.733,23.267,7.967,17.097625,18.915857142857142
9.433,11,0,7,4,0,9.367,23.067,7.633,16.51845833333333,18.92419047619048
9.367,12,0,7,4,0,9.433,22.9,7.6,15.950375,18.93490476190476
9.4,13,0,7,4,0,9.367,22.867,7.7,15.3865,18.94542261904762
9.367,14,0,7,4,0,9.4,22.867,7.733,14.825375000000001,18.95554166666667
14.5,15,0,7,4,0,9.367,23.167,7.95,14.262875,18.965267857142855
19.333,16,0,7,4,0,14.5,23.642,8.033,13.90175,19.00425595238095
19.8,17,0,7,4,0,19.333,24.1,7.967,13.722208333333334,19.071517857142858
19.833,18,0,7,4,0,19.8,24.333,7.967,13.543041666666667,19.141952380952382
20.367,19,0,7,4,0,19.833,24.5,8.033,13.355541666666667,19.212583333333335
21.533,20,0,7,4,0,20.367,24.6,8.067,13.183333333333335,19.286
22.6,21,0,7,4,0,21.533,24.633,8.2,13.055541666666665,19.366154761904763
18.667,22,0,7,4,0,22.6,14.567,8.233,12.970833333333333,19.451869047619045
9.533,23,0,7,4,0,18.667,10.1,8.367,13.141666666666667,19.513976190476193
9.233,0,1,7,5,0,9.533,10.3,8.8,13.118041666666665,19.52091666666667
9.1,1,1,7,5,0,9.233,10.2,8.85,13.073583333333332,19.523494047619046
9.467,2,1,7,5,0,9.1,10.167,9.367,13.02775,19.524982142857144
19.033,3,1,7,5,0,9.467,10.533,9.85,12.998583333333334,19.52557738095238
21.325,4,1,7,5,0,19.033,10.6,9.6,13.35275,19.580238095238094
22.4,5,1,7,5,0,21.325,10.4,9.9,13.799624999999999,19.65002976190476
22.8,6,1,7,5,0,22.4,10.2,9.7,14.299624999999999,19.724434523809524
22.9,7,1,7,5,0,22.8,9.833,9.9,14.824625,19.802410714285713
22.867,8,1,7,5,0,22.9,9.767,9.3,15.369083333333334,19.879791666666666
22.9,9,1,7,5,0,22.867,9.733,8.95,15.914916666666665,19.96054761904762
22.733,10,1,7,5,0,22.9,9.367,8.7,16.463541666666668,20.043583333333334
22.467,11,1,7,5,0,22.733,9.433,8.5,17.020458333333334,20.127113095238094
22.2,12,1,7,5,0,22.467,9.367,8.5,17.56354166666667,20.210250000000002
22.067,13,1,7,5,0,22.2,9.4,8.3,18.09825,20.291797619047617
22.0,14,1,7,5,0,22.067,9.367,8.267,18.626041666666666,20.373744047619045
22.567,15,1,7,5,0,22.0,14.5,17.6,19.152416666666667,20.455488095238096
23.367,16,1,7,5,0,22.567,19.333,22.0,19.488541666666666,20.485053571428573
23.867,17,1,7,5,0,23.367,19.8,23.667,19.656625000000002,20.493190476190478
24.15,18,1,7,5,0,23.867,19.833,24.467,19.826083333333333,20.494380952380954
24.4,19,1,7,5,0,24.15,20.367,24.9,20.005958333333336,20.492494047619047
24.567,20,1,7,5,0,24.4,21.533,25.1,20.174,20.489517857142857
24.6,21,1,7,5,0,24.567,22.6,25.1,20.300416666666667,20.48634523809524
19.867,22,1,7,5,0,24.6,18.667,24.5,20.38375,20.483369047619046
10.267,23,1,7,5,0,19.867,9.533,23.567,20.43375,20.455791666666666
10.267,0,2,7,6,0,10.267,9.233,23.0,20.464333333333332,20.376624999999997
10.667,1,2,7,6,0,10.267,9.1,22.933,20.507416666666668,20.300833333333333
11.367,2,2,7,6,0,10.667,9.467,23.133,20.572708333333335,20.227821428571428
19.55,3,2,7,6,0,11.367,19.033,23.5,20.651875,20.157785714285712
20.933,4,2,7,6,0,19.55,21.325,23.833,20.673416666666665,20.13427380952381
21.2,5,2,7,6,0,20.933,22.4,24.367,20.657083333333333,20.117011904761902
22.0,6,2,7,6,0,21.2,22.8,24.3,20.607083333333335,20.098160714285715
22.8,7,2,7,6,0,22.0,22.9,24.133,20.57375,20.084470238095236
23.05,8,2,7,6,0,22.8,22.867,24.0,20.56958333333333,20.076535714285715
23.08,9,2,7,6,0,23.05,22.9,23.8,20.577208333333335,20.070880952380953
22.55,10,2,7,6,0,23.08,22.733,23.533,20.58470833333333,20.06659523809524
22.1,11,2,7,6,0,22.55,22.467,23.333,20.57708333333333,20.060744047619046
21.783,12,2,7,6,0,22.1,22.2,23.167,20.561791666666668,20.053404761904762
21.533,13,2,7,6,0,21.783,22.067,22.967,20.544416666666667,20.045166666666667
21.52,14,2,7,6,0,21.533,22.0,22.9,20.522166666666667,20.036630952380953
21.871,15,2,7,6,0,21.52,22.567,23.4,20.502166666666668,20.028416666666665
22.6,16,2,7,6,0,21.871,23.367,23.8,20.473166666666668,20.019315476190474
23.033,17,2,7,6,0,22.6,23.867,24.3,20.441208333333336,20.012172619047618
23.3,18,2,7,6,0,23.033,24.15,24.4,20.406458333333333,20.00463095238095
23.467,19,2,7,6,0,23.3,24.4,24.4,20.371041666666667,19.998083333333334
23.6,20,2,7,6,0,23.467,24.567,24.5,20.332166666666666,19.992529761904763
23.64,21,2,7,6,0,23.6,24.6,24.567,20.291875,19.98717261904762
23.35,22,2,7,6,0,23.64,19.867,24.8,20.251875000000002,19.981654761904764
22.65,23,2,7,6,0,23.35,10.267,11.1,20.397000000000002,19.97302380952381
22.42,0,3,7,7,0,22.65,10.267,10.2,20.912958333333332,20.04177380952381
22.25,1,3,7,7,0,22.42,10.667,10.2,21.419333333333338,20.114511904761905
22.2,2,3,7,7,0,22.25,11.367,13.85,21.901958333333337,20.186238095238096
22.171,3,3,7,7,0,22.2,19.55,21.567,22.353333333333335,20.235940476190475
22.3,4,3,7,7,0,22.171,20.933,23.067,22.462541666666667,20.239535714285715
22.286,5,3,7,7,0,22.3,21.2,23.833,22.519499999999997,20.234970238095237
22.16,6,3,7,7,0,22.286,22.0,24.0,22.564750000000004,20.225761904761903
22.067,7,3,7,7,0,22.16,22.8,24.167,22.571416666666668,20.214809523809524
21.9,8,3,7,7,0,22.067,23.05,23.767,22.540875,20.202309523809525
21.8,9,3,7,7,0,21.9,23.08,23.4,22.492958333333334,20.191196428571427
21.7,10,3,7,7,0,21.8,22.55,23.1,22.439624999999996,20.18167261904762
21.7,11,3,7,7,0,21.7,22.1,22.75,22.404208333333333,20.173339285714285
21.7,12,3,7,7,0,21.7,21.783,22.433,22.387541666666667,20.167089285714287
21.58,13,3,7,7,0,21.7,21.533,22.267,22.384083333333333,20.16272619047619
21.4,14,3,7,7,0,21.58,21.52,22.2,22.386041666666667,20.158636904761902
21.8,15,3,7,7,0,21.4,21.871,22.7,22.381041666666665,20.153875
22.26,16,3,7,7,0,21.8,22.6,23.3,22.378083333333333,20.148517857142856
22.6,17,3,7,7,0,22.26,23.033,23.7,22.363916666666665,20.14232738095238
22.883,18,3,7,7,0,22.6,23.3,24.033,22.345874999999996,20.13577976190476
23.05,19,3,7,7,0,22.883,23.467,24.233,22.328500000000002,20.128934523809523
23.2,20,3,7,7,0,23.05,23.6,24.333,22.311125,20.121892857142853
23.267,21,3,7,7,0,23.2,23.64,24.467,22.294458333333335,20.11514880952381
23.2,22,3,7,7,0,23.267,23.35,24.625,22.278916666666664,20.108005952380953
23.25,23,3,7,7,0,23.2,22.65,24.667,22.272666666666666,20.09952380952381
18.22,0,4,7,8,0,23.25,22.42,24.35,22.297666666666668,20.091089285714286
10.417,1,4,7,8,0,18.22,22.25,10.933,22.122666666666664,20.054601190476188
10.467,2,4,7,8,0,10.417,22.2,11.233,21.629625,20.05152976190476
10.4,3,4,7,8,0,10.467,22.171,12.067,21.14075,20.046970238095238
9.82,4,4,7,8,0,10.4,22.3,11.267,20.650291666666668,20.03704761904762
9.75,5,4,7,8,0,9.82,22.286,13.3,20.13029166666667,20.028434523809523
9.417,6,4,7,8,0,9.75,22.16,11.967,19.607958333333332,20.007303571428572
9.417,7,4,7,8,0,9.417,22.067,11.475,19.076999999999998,19.992125
11.84,8,4,7,8,0,9.417,21.9,10.833,18.549916666666665,19.979875
20.083,9,4,7,8,0,11.84,21.8,15.733,18.13075,19.985869047619047
22.467,10,4,7,8,0,20.083,21.7,22.1,18.059208333333334,20.011761904761904
23.16,11,4,7,8,0,22.467,21.7,23.767,18.091166666666666,20.013946428571426
23.35,12,4,7,8,0,23.16,21.7,24.467,18.152,20.01033333333333
23.467,13,4,7,8,0,23.35,21.58,24.833,18.22075,20.003684523809525
23.5,14,4,7,8,0,23.467,21.4,24.967,18.299375,19.99555357142857
23.58,15,4,7,8,0,23.5,21.8,25.0,18.386875,19.986821428571425
23.6,16,4,7,8,0,23.58,22.26,25.067,18.461041666666667,19.978369047619047
23.6,17,4,7,8,0,23.6,22.6,25.067,18.516875,19.969636904761906
23.6,18,4,7,8,0,23.6,22.883,25.0,18.558541666666667,19.960904761904764
23.56,19,4,7,8,0,23.6,23.05,24.967,18.588416666666667,19.952571428571428
23.5,20,4,7,8,0,23.56,23.2,24.9,18.609666666666666,19.944196428571427
23.35,21,4,7,8,0,23.5,23.267,24.867,18.62216666666667,19.935863095238094
22.96,22,4,7,8,0,23.35,23.2,16.867,18.625625,19.926833333333335
11.367,23,4,7,8,0,22.96,23.25,10.15,18.615625,19.96310119047619
9.583,0,5,7,9,1,11.367,18.22,10.2,18.1205,19.970345238095238
9.34,1,5,7,9,1,9.583,10.417,16.733,17.760625,19.96667261904762
9.4,2,5,7,9,1,9.34,10.467,19.633,17.71575,19.922666666666668
9.56,3,5,7,9,1,9.4,10.4,20.1,17.67129166666667,19.861755952380953
9.583,4,5,7,9,1,9.56,9.82,20.733,17.63629166666667,19.799017857142854
9.44,5,5,7,9,1,9.583,9.75,22.1,17.626416666666668,19.73264880952381
10.867,6,5,7,9,1,9.44,9.417,23.067,17.6135,19.657291666666666
22.983,7,5,7,9,1,10.867,9.417,23.5,17.673916666666667,19.58467261904762
21.34,8,5,7,9,1,22.983,11.84,23.567,18.239166666666666,19.58159523809524
22.58,9,5,7,9,1,21.34,20.083,23.567,18.635,19.568339285714288
22.78,10,5,7,9,1,22.58,22.467,23.233,18.73904166666667,19.562464285714288
22.6,11,5,7,9,1,22.78,23.16,22.933,18.752083333333335,19.55976785714286
22.683,12,5,7,9,1,22.6,23.35,22.733,18.72875,19.557785714285714
23.78,13,5,7,9,1,22.683,23.467,22.567,18.700958333333336,19.557488095238096
23.9,14,5,7,9,1,23.78,23.5,22.3,18.714,19.564708333333336
25.067,15,5,7,9,1,23.9,23.58,22.767,18.730666666666668,19.57423214285714
25.683,16,5,7,9,1,25.067,23.6,23.5,18.792625,19.587922619047617
25.3,17,5,7,9,1,25.683,23.6,23.967,18.879416666666668,19.600916666666667
24.817,18,5,7,9,1,25.3,23.6,24.3,18.95025,19.60885119047619
24.48,19,5,7,9,1,24.817,23.56,24.5,19.000958333333333,19.61192857142857
24.214,20,5,7,9,1,24.48,23.5,24.667,19.039291666666667,19.611809523809523
23.933,21,5,7,9,1,24.214,23.35,24.7,19.069041666666667,19.609113095238097
23.74,22,5,7,9,1,23.933,22.96,24.1,19.093333333333334,19.60454761904762
24.467,23,5,7,9,1,23.74,11.367,23.333,19.125833333333333,19.60240476190476
21.28,0,6,7,10,1,24.467,9.583,23.033,19.671666666666667,19.60915476190476
15.52,1,6,7,10,1,21.28,9.34,23.05,20.159041666666667,19.59872023809524
21.34,2,6,7,10,1,15.52,9.4,23.167,20.416541666666667,19.55389880952381
22.167,3,6,7,10,1,21.34,9.56,23.4,20.914041666666666,19.54302380952381
15.771,4,6,7,10,1,22.167,9.583,23.7,21.439333333333334,19.535684523809525
18.783,5,6,7,10,1,15.771,9.44,24.067,21.697166666666664,19.488488095238093
18.883,6,6,7,10,1,18.783,10.867,24.167,22.086458333333336,19.457035714285716
24.82,7,6,7,10,1,18.883,22.983,23.933,22.420458333333332,19.425583333333332
24.833,8,6,7,10,1,24.82,21.34,23.7,22.497,19.430863095238095
24.06,9,6,7,10,1,24.833,22.58,23.467,22.642541666666663,19.437607142857143
23.4,10,6,7,10,1,24.06,22.78,23.267,22.704208333333337,19.44113690476191
22.975,11,6,7,10,1,23.4,22.6,23.067,22.730041666666665,19.44192857142857
22.717,12,6,7,10,1,22.975,22.683,22.9,22.74566666666667,19.441380952380953
22.433,13,6,7,10,1,22.717,23.78,22.867,22.747083333333336,19.440291666666667
22.2,14,6,7,10,1,22.433,23.9,22.867,22.69095833333333,19.437708333333333
22.183,15,6,7,10,1,22.2,25.067,23.167,22.620124999999998,19.433738095238095
22.45,16,6,7,10,1,22.183,25.683,23.642,22.499958333333336,19.427880952380953
22.6,17,6,7,10,1,22.45,25.3,24.1,22.36525,19.420785714285714
22.6,18,6,7,10,1,22.6,24.817,24.333,22.252750000000002,19.411857142857144
22.6,19,6,7,10,1,22.6,24.48,24.5,22.160375000000002,19.401541666666667
22.55,20,6,7,10,1,22.6,24.214,24.6,22.08204166666667,19.390232142857144
22.5,21,6,7,10,1,22.55,23.933,24.633,22.012708333333332,19.378029761904763
22.7,22,6,7,10,1,22.5,23.74,14.567,21.953,19.365333333333332
22.98,23,6,7,10,1,22.7,24.467,10.1,21.909666666666666,19.413744047619048
16.333,0,0,7,11,0,22.98,21.28,10.3,21.847708333333333,19.490410714285716
18.48,1,0,7,11,0,16.333,15.52,10.2,21.641583333333333,19.52632142857143
16.083,2,0,7,11,0,18.48,21.34,10.167,21.764916666666664,19.57560714285714
19.329,3,0,7,11,0,16.083,22.167,10.533,21.545875,19.610821428571427
11.875,4,0,7,11,0,19.329,15.771,10.6,21.427625000000003,19.663178571428574
20.45,5,0,7,11,0,11.875,18.783,10.4,21.265291666666666,19.670767857142856
16.767,6,0,7,11,0,20.45,18.883,10.2,21.33475,19.730589285714284
14.22,7,0,7,11,0,16.767,24.82,9.833,21.246583333333334,19.76967857142857
17.05,8,0,7,11,0,14.22,24.833,9.767,20.804916666666667,19.795791666666666
19.16,9,0,7,11,0,17.05,24.06,9.733,20.480625,19.839142857142857
14.017,10,0,7,11,0,19.16,23.4,9.367,20.276458333333334,19.89525595238095
16.333,11,0,7,11,0,14.017,22.975,9.433,19.8855,19.922934523809523
19.117,12,0,7,11,0,16.333,22.717,9.367,19.60875,19.96400595238095
17.8,13,0,7,11,0,19.117,22.433,9.4,19.45875,20.022041666666667
23.06,14,0,7,11,0,17.8,22.2,9.367,19.265708333333333,20.072041666666664
19.083,15,0,7,11,0,23.06,22.183,14.5,19.30154166666667,20.15354761904762
22.5,16,0,7,11,0,19.083,22.45,19.333,19.172375,20.18082738095238
23.317,17,0,7,11,0,22.5,22.6,19.8,19.174458333333334,20.19967857142857
23.5,18,0,7,11,0,23.317,22.6,19.833,19.204333333333334,20.220613095238093
23.5,19,0,7,11,0,23.5,22.6,20.367,19.241833333333332,20.242440476190477
23.45,20,0,7,11,0,23.5,22.55,21.533,19.279333333333334,20.261089285714284
23.333,21,0,7,11,0,23.45,22.5,22.6,19.31683333333333,20.2725
22.9,22,0,7,11,0,23.333,22.7,18.667,19.351541666666666,20.2768630952381
23.15,23,0,7,11,0,22.9,22.98,9.533,19.359875,20.302059523809522
24.26,0,1,7,12,0,23.15,16.333,9.233,19.366958333333333,20.383113095238095
24.471,1,1,7,12,0,24.26,18.48,9.1,19.69725,20.472559523809526
11.35,2,1,7,12,0,24.471,16.083,9.467,19.946875000000002,20.56405357142857
8.867,3,1,7,12,0,11.35,19.329,19.033,19.749666666666666,20.575261904761906
9.18,4,1,7,12,0,8.867,11.875,21.325,19.313750000000002,20.51475
9.0,5,1,7,12,0,9.18,20.45,22.4,19.201458333333335,20.442458333333335
15.0,6,1,7,12,0,9.0,16.767,22.8,18.724375,20.36269642857143
12.767,7,1,7,12,0,15.0,14.22,22.9,18.65075,20.316267857142858
17.8,8,1,7,12,0,12.767,17.05,22.867,18.590208333333333,20.25595238095238
18.117,9,1,7,12,0,17.8,19.16,22.9,18.621458333333333,20.225791666666666
18.483,10,1,7,12,0,18.117,14.017,22.733,18.578,20.197321428571428
19.317,11,1,7,12,0,18.483,16.333,22.467,18.764083333333332,20.17202380952381
20.117,12,1,7,12,0,19.317,19.117,22.2,18.888416666666668,20.15327380952381
20.65,13,1,7,12,0,20.117,17.8,22.067,18.930083333333332,20.140875
20.94,14,1,7,12,0,20.65,23.06,22.0,19.04883333333333,20.132440476190474
21.267,15,1,7,12,0,20.94,19.083,22.567,18.9605,20.126130952380954
21.8,16,1,7,12,0,21.267,22.5,23.367,19.0515,20.118392857142858
22.171,17,1,7,12,0,21.8,23.317,23.867,19.022333333333332,20.109065476190477
22.4,18,1,7,12,0,22.171,23.5,24.15,18.97458333333333,20.098970238095237
22.567,19,1,7,12,0,22.4,23.5,24.4,18.928749999999997,20.08855357142857
14.957,20,1,7,12,0,22.567,23.45,24.567,18.889875,20.077642857142855
9.25,21,1,7,12,0,14.957,23.333,24.6,18.536,20.020440476190476
9.06,22,1,7,12,0,9.25,22.9,19.867,17.94920833333333,19.92907142857143
9.0,23,1,7,12,0,9.06,23.15,10.267,17.372541666666667,19.864744047619048
9.1,0,2,7,13,0,9.0,24.26,10.267,16.782958333333333,19.857202380952383
18.771,1,2,7,13,0,9.1,24.471,10.667,16.151291666666665,19.85025595238095
17.76,2,2,7,13,0,18.771,11.35,11.367,15.913791666666667,19.89849404761905
14.8,3,2,7,13,0,17.76,8.867,19.55,16.180875,19.93654761904762
16.283,4,2,7,13,0,14.8,9.18,20.933,16.428083333333333,19.90827380952381
12.067,5,2,7,13,0,16.283,9.0,21.2,16.72404166666667,19.88059523809524
18.467,6,2,7,13,0,12.067,15.0,22.0,16.85183333333333,19.826232142857144
11.64,7,2,7,13,0,18.467,12.767,22.8,16.996291666666668,19.805202380952384
14.1,8,2,7,13,0,11.64,17.8,23.05,16.949333333333332,19.73877380952381
20.5,9,2,7,13,0,14.1,18.117,23.08,16.79516666666667,19.685499999999998
21.15,10,2,7,13,0,20.5,18.483,22.55,16.894458333333333,19.670142857142856
21.08,11,2,7,13,0,21.15,19.317,22.1,17.005583333333334,19.661809523809524
24.557,12,2,7,13,0,21.08,20.117,21.783,17.079041666666665,19.655738095238092
24.7,13,2,7,13,0,24.557,20.65,21.533,17.264041666666667,19.672250000000002
24.8,14,2,7,13,0,24.7,20.94,21.52,17.432791666666667,19.69110119047619
25.12,15,2,7,13,0,24.8,21.267,21.871,17.593625,19.710625
26.7,16,2,7,13,0,25.12,21.8,22.6,17.754166666666666,19.729964285714285
26.333,17,2,7,13,0,26.7,22.171,23.033,17.958333333333332,19.754369047619047
25.729,18,2,7,13,0,26.333,22.4,23.3,18.13175,19.774011904761906
25.26,19,2,7,13,0,25.729,22.567,23.467,18.270458333333334,19.788470238095236
24.843,20,2,7,13,0,25.26,14.957,23.6,18.38266666666667,19.799142857142858
24.617,21,2,7,13,0,24.843,9.25,23.64,18.794583333333332,19.806541666666664
25.143,22,2,7,13,0,24.617,9.06,23.35,19.434875,19.812357142857145
25.5,23,2,7,13,0,25.143,9.0,22.65,20.105,19.823029761904763
16.267,0,3,7,14,0,25.5,9.1,22.42,20.7925,19.839994047619047
9.28,1,3,7,14,0,16.267,18.771,22.25,21.091125,19.803369047619046
9.317,2,3,7,14,0,9.28,17.76,22.2,20.695666666666664,19.726166666666668
15.317,3,3,7,14,0,9.317,14.8,22.171,20.343875,19.649482142857146
9.75,4,3,7,14,0,15.317,16.283,22.3,20.365416666666665,19.608684523809522
9.56,5,3,7,14,0,9.75,12.067,22.286,20.093208333333333,19.533982142857145
9.386,6,3,7,14,0,9.56,18.467,22.16,19.98875,19.458232142857145
15.083,7,3,7,14,0,9.386,11.64,22.067,19.610375,19.382196428571426
14.983,8,3,7,14,0,15.083,14.1,21.9,19.753833333333333,19.340625
17.84,9,3,7,14,0,14.983,20.5,21.8,19.790625,19.29945238095238
19.486,10,3,7,14,0,17.84,21.15,21.7,19.67979166666667,19.275880952380952
16.267,11,3,7,14,0,19.486,21.08,21.7,19.610458333333334,19.26270238095238
15.1,12,3,7,14,0,16.267,24.557,21.7,19.409916666666668,19.230363095238097
16.98,13,3,7,14,0,15.1,24.7,21.58,19.015874999999998,19.191077380952382
19.117,14,3,7,14,0,16.98,24.8,21.4,18.694208333333332,19.16369642857143
15.629,15,3,7,14,0,19.117,25.12,21.8,18.457416666666667,19.15010714285714
21.617,16,3,7,14,0,15.629,26.7,22.26,18.061958333333333,19.113375
23.14,17,3,7,14,0,21.617,26.333,22.6,17.850166666666667,19.109547619047618
23.683,18,3,7,14,0,23.14,25.729,22.883,17.717125,19.112761904761907
23.917,19,3,7,14,0,23.683,25.26,23.05,17.631874999999997,19.11752380952381
24.017,20,3,7,14,0,23.917,24.843,23.2,17.575916666666668,19.122684523809525
24.1,21,3,7,14,0,24.017,24.617,23.267,17.5415,19.12754761904762
24.133,22,3,7,14,0,24.1,25.143,23.2,17.519958333333335,19.132505952380953
24.233,23,3,7,14,0,24.133,25.5,23.25,17.477875,19.138059523809524
24.55,0,4,7,15,0,24.233,16.267,18.22,17.425083333333333,19.143910714285713
14.26,1,4,7,15,0,24.55,9.28,10.417,17.770208333333333,19.181589285714285
14.483,2,4,7,15,0,14.26,9.317,10.467,17.977708333333336,19.204464285714284
11.017,3,4,7,15,0,14.483,15.317,10.4,18.192958333333333,19.228369047619047
11.42,4,4,7,15,0,11.017,9.75,9.82,18.013791666666666,19.232041666666664
16.433,5,4,7,15,0,11.42,9.56,9.75,18.083375,19.241565476190477
21.42,6,4,7,15,0,16.433,9.386,9.417,18.36975,19.281345238095238
21.857,7,4,7,15,0,21.42,15.083,9.417,18.871166666666664,19.352791666666665
22.725,8,4,7,15,0,21.857,14.983,11.84,19.15341666666667,19.426839285714284
23.76,9,4,7,15,0,22.725,17.84,20.083,19.476,19.49163095238095
24.3,10,4,7,15,0,23.76,19.486,22.467,19.722666666666665,19.51351785714286
24.571,11,4,7,15,0,24.3,16.267,23.16,19.92325,19.524428571428572
24.7,12,4,7,15,0,24.571,15.1,23.35,20.26925,19.532827380952384
24.767,13,4,7,15,0,24.7,16.98,23.467,20.66925,19.540863095238095
24.8,14,4,7,15,0,24.767,19.117,23.5,20.993708333333334,19.548601190476194
24.8,15,4,7,15,0,24.8,15.629,23.58,21.2305,19.556339285714287
24.65,16,4,7,15,0,24.8,21.617,23.6,21.612624999999998,19.56360119047619
24.5,17,4,7,15,0,24.65,23.14,23.6,21.739,19.569851190476193
24.5,18,4,7,15,0,24.5,23.683,23.6,21.795666666666666,19.575208333333336
24.4,19,4,7,15,0,24.5,23.917,23.56,21.829708333333333,19.58056547619048
24.4,20,4,7,15,0,24.4,24.017,23.5,21.849833333333333,19.585565476190474
24.44,21,4,7,15,0,24.4,24.1,23.35,21.865791666666667,19.59092261904762
22.283,22,4,7,15,0,24.44,24.133,22.96,21.879958333333335,19.59741071428571
21.65,23,4,7,15,0,22.283,24.233,11.367,21.802875,19.593380952380954
22.54,0,5,7,16,1,21.65,24.55,9.583,21.69525,19.654589285714287
22.883,1,5,7,16,1,22.54,14.26,9.34,21.611499999999996,19.731714285714286
23.167,2,5,7,16,1,22.883,14.483,9.4,21.970791666666667,19.812327380952382
23.417,3,5,7,16,1,23.167,11.017,9.56,22.332625000000004,19.89427380952381
23.7,4,5,7,16,1,23.417,11.42,9.583,22.84929166666667,19.976755952380955
24.033,5,5,7,16,1,23.7,16.433,9.44,23.360958333333333,20.060785714285714
24.12,6,5,7,16,1,24.033,21.42,10.867,23.677625000000003,20.14764880952381
24.183,7,5,7,16,1,24.12,21.857,22.983,23.790125,20.226535714285713
24.1,8,5,7,16,1,24.183,22.725,21.34,23.887041666666665,20.233678571428573
23.967,9,5,7,16,1,24.1,23.76,22.58,23.944333333333333,20.250107142857143
20.567,10,5,7,16,1,23.967,24.3,22.78,23.95295833333333,20.258363095238096
13.4,11,5,7,16,1,20.567,24.571,22.6,23.797416666666667,20.245190476190476
17.467,12,5,7,16,1,13.4,24.7,22.683,23.331958333333333,20.190428571428573
21.55,13,5,7,16,1,17.467,24.767,23.78,23.03058333333333,20.15938095238095
18.45,14,5,7,16,1,21.55,24.8,23.9,22.896541666666668,20.14610714285714
